,Unnamed: 0,scaled_input_age,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_native-country,origin_input_class,scaled_cf_age,scaled_cf_workclass,scaled_cf_education,scaled_cf_marital-status,scaled_cf_occupation,scaled_cf_relationship,scaled_cf_race,scaled_cf_sex,scaled_cf_capital-gain,scaled_cf_capital-loss,scaled_cf_hours-per-week,scaled_cf_native-country,scaled_cf_class,origin_cf_age,origin_cf_workclass,origin_cf_education,origin_cf_marital-status,origin_cf_occupation,origin_cf_relationship,origin_cf_race,origin_cf_sex,origin_cf_capital-gain,origin_cf_capital-loss,origin_cf_hours-per-week,origin_cf_native-country,origin_cf_class,running_time,Found,ground_truth,prediction
8,0,0.4794520547945205,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,0.5,United-States,<=50K,52.0,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.00000000000001,United-States,<=50K,0.4794520547945205,Federal-gov,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.3,0.0,0.5,United-States,>50K,52.0,Federal-gov,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,29999.7,0.0,50.00000000000001,United-States,>50K,0.1967380046844482,Y,<=50K,<=50K
8,0,0.4794520547945205,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,0.5,United-States,<=50K,52.0,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.00000000000001,United-States,<=50K,0.4794520547945205,Self-emp-not-inc,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.5,0.0,0.5,United-States,>50K,52.0,Self-emp-not-inc,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,49999.5,0.0,50.00000000000001,United-States,>50K,0.2011373043060302,Y,<=50K,<=50K
9,0,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,<=50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0.0,0.4,0.3979591836734693,United-States,>50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0.0,1742.4,40.0,United-States,>50K,0.2414650917053222,Y,<=50K,<=50K
9,0,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,<=50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.7,0.3979591836734693,United-States,>50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,3049.2,40.0,United-States,>50K,0.1994180679321289,Y,<=50K,<=50K
9,0,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,<=50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.6,0.3979591836734693,United-States,>50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2613.6,40.0,United-States,>50K,0.1996963024139404,Y,<=50K,<=50K
9,0,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,<=50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,0.3979591836734693,United-States,>50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K,0.196927785873413,Y,<=50K,<=50K
9,0,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,<=50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.2602739726027397,Local-gov,Some-college,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,>50K,36.0,Local-gov,Some-college,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.2089340686798095,Y,<=50K,<=50K
10,0,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,0.3775510204081632,United-States,<=50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.2,0.0,0.3775510204081632,United-States,>50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,19999.800000000003,0.0,38.0,United-States,>50K,0.2199971675872802,Y,<=50K,<=50K
10,0,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,0.3775510204081632,United-States,<=50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.9,0.0,0.3775510204081632,United-States,>50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,89999.1,0.0,38.0,United-States,>50K,0.1980340480804443,Y,<=50K,<=50K
10,0,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,0.3775510204081632,United-States,<=50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,1.0,0.0,0.3775510204081632,United-States,>50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,99999.0,0.0,38.0,United-States,>50K,0.1996488571166992,Y,<=50K,<=50K
10,0,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,0.3775510204081632,United-States,<=50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,0.1232876712328767,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,1.1,0.0,0.3775510204081632,United-States,>50K,26.0,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,109998.9,0.0,38.0,United-States,>50K,0.1991808414459228,Y,<=50K,<=50K
10,0,0.1232876712328767,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,0.3775510204081632,United-States,<=50K,26.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,0.1232876712328767,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0.5,0.0,0.3775510204081632,United-States,>50K,26.0,Private,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,49999.5,0.0,38.0,United-States,>50K,0.1981358528137207,Y,<=50K,<=50K
11,0,0.273972602739726,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,0.3775510204081632,United-States,<=50K,37.00000000000001,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.35064656,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,1.1,0.0,0.3775510204081632,United-States,>50K,42.59719888,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,109998.9,0.0,38.0,United-States,>50K,0.1954419612884521,Y,<=50K,<=50K
11,0,0.273972602739726,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,0.3775510204081632,United-States,<=50K,37.00000000000001,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.273972602739726,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.4,0.0,0.3775510204081632,United-States,>50K,37.00000000000001,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,39999.600000000006,0.0,38.0,United-States,>50K,0.1989791393280029,Y,<=50K,<=50K
11,0,0.273972602739726,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,0.3775510204081632,United-States,<=50K,37.00000000000001,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.273972602739726,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,1.0,0.0,0.3775510204081632,United-States,>50K,37.00000000000001,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,99999.0,0.0,38.0,United-States,>50K,0.19960618019104,Y,<=50K,<=50K
11,0,0.273972602739726,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,0.3775510204081632,United-States,<=50K,37.00000000000001,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.273972602739726,State-gov,12th,Never-married,Adm-clerical,Not-in-family,White,Male,0.9,0.0,0.3775510204081632,United-States,>50K,37.00000000000001,State-gov,12th,Never-married,Adm-clerical,Not-in-family,White,Male,89999.1,0.0,38.0,United-States,>50K,0.2022762298583984,Y,<=50K,<=50K
11,0,0.273972602739726,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,0.3775510204081632,United-States,<=50K,37.00000000000001,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.273972602739726,State-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.8,0.3775510204081632,United-States,>50K,37.00000000000001,State-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,0.0,3484.8,38.0,United-States,>50K,0.2030308246612548,Y,<=50K,<=50K
12,0,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407,0.0,0.5,United-States,<=50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,United-States,<=50K,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.1,0.0,0.5,United-States,>50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,9999.9,0.0,50.00000000000001,United-States,>50K,0.1909608840942382,Y,<=50K,<=50K
12,0,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407,0.0,0.5,United-States,<=50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,United-States,<=50K,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407,0.0,0.5,England,>50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,England,>50K,0.2019720077514648,Y,<=50K,<=50K
12,0,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407,0.0,0.5,United-States,<=50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,United-States,<=50K,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407,0.0,0.5,Haiti,>50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,Haiti,>50K,0.1957659721374511,Y,<=50K,<=50K
12,0,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407,0.0,0.5,United-States,<=50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,United-States,<=50K,0.07932627,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407,0.0,0.5,United-States,>50K,22.79081771,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,United-States,>50K,0.2019209861755371,Y,<=50K,<=50K
12,0,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.024070240702407,0.0,0.5,United-States,<=50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,50.00000000000001,United-States,<=50K,0.1232876712328767,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0.024070240702407,0.0,0.5,United-States,>50K,26.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Other,Male,2407.0,0.0,50.00000000000001,United-States,>50K,0.1971099376678466,Y,<=50K,<=50K
13,0,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,>50K,28.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.36449934,United-States,<=50K,28.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,36.72093532,United-States,<=50K,0.1927409172058105,Y,>50K,>50K
13,0,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,>50K,28.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,<=50K,28.0,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.2115309238433838,Y,>50K,>50K
13,0,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,>50K,28.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.1506849315068493,Never-worked,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,<=50K,28.0,Never-worked,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.1984307765960693,Y,>50K,>50K
13,0,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,>50K,28.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.33233493,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.3979591836734693,South,<=50K,41.26044989,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,South,<=50K,0.1974332332611084,Y,>50K,>50K
13,0,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,0.3979591836734693,United-States,>50K,28.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.1506849315068493,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,0.29071527,United-States,<=50K,28.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,29.490096460000007,United-States,<=50K,0.2000598907470703,Y,>50K,>50K
14,0,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.076880768807688,0.0,0.3979591836734693,United-States,>50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688.0,0.0,40.0,United-States,>50K,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,0.076880768807688,0.0,0.3979591836734693,United-States,<=50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,7688.0,0.0,40.0,United-States,<=50K,0.1871778964996338,Y,>50K,>50K
14,0,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.076880768807688,0.0,0.3979591836734693,United-States,>50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688.0,0.0,40.0,United-States,>50K,0.1994068,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.076880768807688,0.0,0.3979591836734693,United-States,<=50K,31.5566964,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688.0,0.0,40.0,United-States,<=50K,0.1985962390899658,Y,>50K,>50K
14,0,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.076880768807688,0.0,0.3979591836734693,United-States,>50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688.0,0.0,40.0,United-States,>50K,0.4246575342465753,Self-emp-not-inc,Some-college,Separated,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.076880768807688,0.0,0.3979591836734693,United-States,<=50K,48.0,Self-emp-not-inc,Some-college,Separated,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688.0,0.0,40.0,United-States,<=50K,0.2015888690948486,Y,>50K,>50K
14,0,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.076880768807688,0.0,0.3979591836734693,United-States,>50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688.0,0.0,40.0,United-States,>50K,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,0.076880768807688,0.0,0.3979591836734693,United-States,<=50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,7688.0,0.0,40.0,United-States,<=50K,0.2019131183624267,Y,>50K,>50K
14,0,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.076880768807688,0.0,0.3979591836734693,United-States,>50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688.0,0.0,40.0,United-States,>50K,0.4246575342465753,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.076880768807688,0.0,0.3979591836734693,Dominican-Republic,<=50K,48.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,7688.0,0.0,40.0,Dominican-Republic,<=50K,0.1977260112762451,Y,>50K,>50K
15,0,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.3232323232323232,0.3979591836734693,United-States,<=50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1408.0,40.0,United-States,<=50K,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Wife,White,Male,0.0,0.3232323232323232,0.55912392,United-States,>50K,42.0,Private,Some-college,Divorced,Exec-managerial,Wife,White,Male,0.0,1408.0,55.79414416,United-States,>50K,0.1892518997192382,Y,<=50K,<=50K
15,0,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.3232323232323232,0.3979591836734693,United-States,<=50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1408.0,40.0,United-States,<=50K,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.2,0.3232323232323232,0.3979591836734693,United-States,>50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,19999.800000000003,1408.0,40.0,United-States,>50K,0.1980829238891601,Y,<=50K,<=50K
15,0,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.3232323232323232,0.3979591836734693,United-States,<=50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1408.0,40.0,United-States,<=50K,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Wife,White,Male,0.0,0.1,0.3979591836734693,United-States,>50K,42.0,Private,Some-college,Divorced,Exec-managerial,Wife,White,Male,0.0,435.6,40.0,United-States,>50K,0.1984367370605468,Y,<=50K,<=50K
15,0,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.3232323232323232,0.3979591836734693,United-States,<=50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1408.0,40.0,United-States,<=50K,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0.9,0.3232323232323232,0.3979591836734693,United-States,>50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,89999.1,1408.0,40.0,United-States,>50K,0.2002067565917968,Y,<=50K,<=50K
15,0,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.3232323232323232,0.3979591836734693,United-States,<=50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,1408.0,40.0,United-States,<=50K,0.3424657534246575,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.3,0.3232323232323232,0.3979591836734693,United-States,>50K,42.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,29999.7,1408.0,40.0,United-States,>50K,0.2003788948059082,Y,<=50K,<=50K
16,0,0.1506849315068493,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,0.3163265306122448,United-States,<=50K,28.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,32.0,United-States,<=50K,0.1506849315068493,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.6,0.0,0.3163265306122448,United-States,>50K,28.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,59999.4,0.0,32.0,United-States,>50K,0.1872258186340332,Y,<=50K,<=50K
16,0,0.1506849315068493,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,0.3163265306122448,United-States,<=50K,28.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,32.0,United-States,<=50K,0.1506849315068493,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.6,0.0,0.3163265306122448,United-States,>50K,28.0,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Own-child,White,Male,59999.4,0.0,32.0,United-States,>50K,0.1979808807373047,Y,<=50K,<=50K
16,0,0.1506849315068493,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,0.3163265306122448,United-States,<=50K,28.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,32.0,United-States,<=50K,0.1506849315068493,Private,Assoc-acdm,Married-spouse-absent,Adm-clerical,Own-child,White,Male,0.2,0.0,0.3163265306122448,United-States,>50K,28.0,Private,Assoc-acdm,Married-spouse-absent,Adm-clerical,Own-child,White,Male,19999.800000000003,0.0,32.0,United-States,>50K,0.1998891830444336,Y,<=50K,<=50K
16,0,0.1506849315068493,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,0.3163265306122448,United-States,<=50K,28.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,32.0,United-States,<=50K,0.1506849315068493,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.7,0.0,0.3163265306122448,United-States,>50K,28.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,69999.3,0.0,32.0,United-States,>50K,0.1972560882568359,Y,<=50K,<=50K
16,0,0.1506849315068493,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,0.3163265306122448,United-States,<=50K,28.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,32.0,United-States,<=50K,0.1506849315068493,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0.6,0.0,0.3163265306122448,United-States,>50K,28.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,59999.4,0.0,32.0,United-States,>50K,0.1952199935913086,Y,<=50K,<=50K
17,0,0.0547945205479452,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,0.3946280991735537,0.2959183673469387,United-States,<=50K,21.0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,1719.0,30.0,United-States,<=50K,0.0547945205479452,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.3,0.3946280991735537,0.12560708,United-States,>50K,21.0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,29999.7,1719.0,13.309493840000004,United-States,>50K,0.2014281749725341,Y,<=50K,<=50K
17,0,0.0547945205479452,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,0.3946280991735537,0.2959183673469387,United-States,<=50K,21.0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,1719.0,30.0,United-States,<=50K,0.0547945205479452,Private,Some-college,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.3946280991735537,0.2959183673469387,United-States,>50K,21.0,Private,Some-college,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,1719.0,30.0,United-States,>50K,0.1954360008239746,Y,<=50K,<=50K
17,0,0.0547945205479452,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,0.3946280991735537,0.2959183673469387,United-States,<=50K,21.0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0.0,1719.0,30.0,United-States,<=50K,0.0547945205479452,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,1.0,0.3946280991735537,0.29911028,United-States,>50K,21.0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,99999.0,1719.0,30.312807440000004,United-States,>50K,0.1967232227325439,Y,<=50K,<=50K
